number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,FhzpMY3n,2015.12.12,14:24:45,Ernestos,Alibn,1517,1508,600+10,Rated Classical game,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qf6 5. Nxc6 Qxc6 6. Nc3 Bb4 7. Qd4 Bxc3+ 8. bxc3 f6 9. Bc4 d6 10. O-O Bd7 11. Bxg8 Rxg8 12. Re1 b6 13. f4 O-O-O 14. e5 Rde8 15. Kf1 g5 16. exd6 Rxe1+ 17. Kxe1 cxd6 18. Kf1 Rf8 19. fxg5 fxg5+ 20. Kg1 g4 21. Qg7 Rf5 22. Qg8+ Kb7 23. Qxh7 Qxc3 24. Qxd7+ Ka6 25. Qxf5 Qxa1 26. Qf1+ Kb7 27. a3 Qc3 28. Qf7+ Ka6 29. Qf1+ b5 30. a4 Qd4+ 31. Kh1 Qxa4 32. Bf4 d5 33. Qe2 Qxf4 34. Qe6+ Ka5 35. h3 g3 36. Qe1+ b4 37. Qa1+ Kb5 38. Qxa7 d4 39. Qb7+ Kc5 40. Qc8+ Kd5 41. Qb7+ Kc5 42. Qc8+ Kd5 43. Qb7+ Ke5 44. Qc7+ Ke4 45. Qc6+ Ke3 46. Qe6+ Kd2 47. Qc4 Kc1 48. Qd3 Qd2 49. Qf1+ Qd1 50. Qxd1+ Kxd1 51. c4 b3 52. c5 b2 53. c6 b1=Q 54. c7 Kd2# 0-1
0,DkNCFcfs,2015.12.12,15:09:42,szinuhe,ikonos,1405,1038,900+15,Rated Classical game,1. e4 d5 2. e5 e6 3. d4 c5 4. Bb5+ Bd7 5. Bxd7+ Nxd7 6. Nf3 cxd4 7. Nxd4 Nxe5 8. a3 Be7 9. g3 Bc5 10. b4 Bxd4 11. Qxd4 Nf3+ 12. Kf1 Nxd4 13. c3 Nf3 14. Nd2 Qc7 15. Nxf3 Qxc3 16. Be3 d4 17. Rc1 Qd3+ 18. Kg2 dxe3 19. fxe3 Qe2+ 20. Kh3 Nf6 21. Rce1 Qxf3 22. Rhf1 Qd5 23. Rd1 Qh5+ 24. Kg2 Qe5 25. Rc1 Ng4 26. Rc5 Qe4+ 27. Rf3 Rd8 28. Kh3 f5 29. Rf4 Qxe3 30. Kh4 Qe2 31. Kg5 h6+ 32. Kg6 b6 33. Rc7 Ne5+ 34. Kxg7 Rf8 35. Kxh6 Qxh2+ 36. Kg5 Qxg3+ 37. Kh6 Rh8+ 38. Rh7 Qxf4+ 39. Kg7 Rf8 40. Rh6 Qg4+ 41. Kh7 Rf7+ 42. Kh8 Kd7# 0-1
0,HB9nl45O,2015.12.12,15:11:14,moby,unruckyluke,1183,1070,900+8,Rated Classical game,1. e4 { [%eval 0.2] } 1... Nf6 { [%eval 0.55] } 2. d3 { [%eval 0.06] } 2... e5 { [%eval 0.01] } 3. g4?! { [%eval -0.67] } 3... d6?! { [%eval 0.05] } 4. Bh3?! { [%eval -0.5] } 4... g6 { [%eval -0.26] } 5. Nf3?! { [%eval -1.23] } 5... h5 { [%eval -1.26] } 6. Ng5? { [%eval -2.89] } 6... hxg4 { [%eval -3.09] } 7. Bg2 { [%eval -3.14] } 7... Rh5? { [%eval -1.68] } 8. c4? { [%eval -2.86] } 8... Nc6 { [%eval -2.78] } 9. Na3?! { [%eval -3.33] } 9... Bh6?! { [%eval -2.48] } 10. Nh7? { [%eval -5.29] } 10... Nxh7 { [%eval -5.38] } 11. Bxh6 { [%eval -5.25] } 11... Rxh6 { [%eval -5.24] } 12. Qd2 { [%eval -5.31] } 12... Rh4 { [%eval -5.22] } 13. O-O-O { [%eval -5.37] } 13... Ng5 { [%eval -5.4] } 14. f4? { [%eval -7.33] } 14... Ne6? { [%eval -4.96] } 15. f5 { [%eval -5.41] } 15... Ng7?! { [%eval -4.65] } 16. fxg6 { [%eval -4.64] } 16... fxg6 { [%eval -4.71] } 17. Qf2 { [%eval -4.86] } 17... Qg5+ { [%eval -4.68] } 18. Rd2?! { [%eval -5.5] } 18... Nh5 { [%eval -5.19] } 19. Rf1?! { [%eval -5.9] } 19... g3?? { [%eval -1.47] } 20. Qf7+ { [%eval -1.48] } 20... Kd8 { [%eval -2.1] } 21. Qf8+ { [%eval -2.33] } 21... Kd7 { [%eval -2.07] } 22. Qf7+? { [%eval -3.92] } 22... Kd8? { [%eval -1.86] } 23. Qg8+? { [%eval -3.27] } 23... Ke7?? { [%eval #3] } 24. Rf7+ { [%eval #2] } 24... Ke6 { [%eval #2] } 25. Rf5+? { [%eval 7.55] } 25... Ke7? { [%eval #3] } 26. Rxg5? { [%eval 8.84] } 26... Nf6? { [%eval 19.86] } 27. Qh7+?? { [%eval -4.12] } 27... Rxh7 { [%eval -3.95] } 28. Nb5? { [%eval -6.18] } 28... Kd7?? { [%eval -3.07] } 29. Rf2?? { [%eval -11.67] } 29... gxf2 { [%eval -11.86] } 30. Bf1 { [%eval -12.34] } 30... a6 { [%eval -12.42] } 31. Nc3 { [%eval -12.65] } 31... Rxh2 { [%eval -12.43] } 32. Rxg6 { [%eval -13.22] } 32... Ke6? { [%eval -8.82] } 33. Rg2? { [%eval -13.82] } 33... Rxg2 { [%eval -13.93] } 34. Bxg2 { [%eval -13.95] } 34... Ng4 { [%eval -11.87] } 35. Kd1 { [%eval -14.39] } 35... Nd4 { [%eval -13.35] } 36. Kd2 { [%eval -13.15] } 36... Nf3+ { [%eval -12.82] } 37. Ke2 { [%eval -12.28] } 37... Nd4+ { [%eval -12.22] } 38. Kf1 { [%eval -12.43] } 38... Bd7 { [%eval -11.89] } 39. Bh3 { [%eval -11.54] } 39... Kf6 { [%eval -12.07] } 40. Nd5+ { [%eval -12.69] } 40... Kg5 { [%eval -12.81] } 41. Nxc7?! { [%eval #-5] } 41... Rf8 { [%eval #-4] } 42. Nd5 { [%eval #-4] } 42... Nh2+ { [%eval #-3] } 43. Kg2 { [%eval #-3] } 43... Ng4?! { [%eval #-5] } 44. b3 { [%eval #-2] } 44... Rh8?! { [%eval -14.31] } 45. Bxg4 { [%eval #-7] } 45... Kxg4?! { [%eval -12.34] } 46. Kxf2 { [%eval -24.44] } 46... Rf8+ { [%eval -11.85] } 47. Ke3 { [%eval -12.11] } 47... Nc2+ { [%eval -11.78] } 48. Kd2 { [%eval -11.77] } 48... Rf2+ { [%eval -11.73] } 49. Kc1 { [%eval -12.77] } 49... Ne1 { [%eval -12.77] } 50. Nb6 { [%eval -49.54] } 50... Be8 { [%eval -12.69] } 51. Kd1?! { [%eval #-5] } 51... Nxd3 { [%eval #-4] } 52. Nd5 { [%eval #-4] } 52... Bh5 { [%eval #-3] } 53. Ne3+ { [%eval #-2] } 53... Kf3?! { [%eval #-2] } 54. a4 { [%eval #-1] } 54... Kxe3# 0-1
0,iAp92KAt,2015.12.12,16:38:58,AttemptedBanana,TimaKh,1348,1248,60+0,Rated Bullet tournament https://lichess.org/tournament/GmpTGFKD,1. d4 { [%eval 0.22] } 1... d5 { [%eval 0.17] } 2. Nc3 { [%eval -0.01] } 2... e6 { [%eval 0.23] } 3. e4 { [%eval 0.12] } 3... dxe4 { [%eval 0.36] } 4. Nxe4 { [%eval 0.43] } 4... Nc6 { [%eval 0.58] } 5. Nf3 { [%eval 0.52] } 5... Nf6 { [%eval 0.7] } 6. Bb5?? { [%eval -2.75] } 6... Nxe4 { [%eval -2.77] } 7. Bxc6+ { [%eval -3.0] } 7... Bd7?? { [%eval 4.22] } 8. Bxd7+?? { [%eval 0.34] } 8... Qxd7 { [%eval 0.37] } 9. Qe2 { [%eval -0.07] } 9... a6?? { [%eval 3.81] } 10. Qxe4 { [%eval 3.62] } 10... f5? { [%eval 6.02] } 11. Qxb7 { [%eval 5.95] } 11... Rc8?? { [%eval 13.24] } 12. Ne5 { [%eval 13.27] } 12... Qxd4?! { [%eval #3] } 13. Qxc8+?! { [%eval 22.6] } 13... Ke7 { [%eval 22.38] } 14. Bg5+ { [%eval #8] } 14... Kd6 { [%eval #8] } 15. Qxa6+?! { [%eval 22.16] } 15... Kxe5 { [%eval #14] } 16. Qb5+?! { [%eval 14.89] } 16... Ke4?! { [%eval #1] } 17. Qe2+?! { [%eval 15.81] } 17... Qe3?! { [%eval #7] } 18. Rd1? { [%eval 8.07] } 18... Qxe2+ { [%eval 8.15] } 19. Kxe2 { [%eval 8.26] } 19... Ke5? { [%eval #5] } 20. f4+ { [%eval #4] } 20... Ke4 { [%eval #4] } 21. Rhe1 { [%eval #3] } 21... h6 { [%eval #1] } 22. Kf2# 1-0
0,bGHFYprJ,2015.12.12,16:53:05,semur,aleksa961,1406,1549,900+0,Rated Classical game,1. e4 e5 2. Bc4 d6 3. Qf3 Qf6 4. Qxf6 Nxf6 5. Nc3 a6 6. Nf3 h6 7. O-O Be7 8. d4 exd4 9. Nxd4 O-O 10. Nf5 Bxf5 11. exf5 Nbd7 12. Be3 b5 13. Bd3 c5 14. Rfe1 c4 15. Be4 Rac8 16. Bd5 Ne5 17. f4 Neg4 18. Bb7 Rc7 19. Bxa6 Nxe3 20. Rxe3 b4 21. Nb5 Rd7 22. a4 d5 23. Nd4 Bc5 24. c3 Ne4 25. cxb4 Bxd4 26. Re1 Rb8 27. Bb5 Rd6 28. Kh1 f6 29. Rf3 Nf2+ 30. Rxf2 Bxf2 31. Rd1 d4 32. Bxc4+ Kh7 33. b5 Re8 34. Be6 Ra8 35. b3 Ra7 36. Bc4 h5 37. Rd3 g6 38. Be6 Rc7 39. fxg6+ Kxg6 40. f5+ Kg5 41. Bc4 Rc8 42. a5 h4 43. h3 Bg3 44. a6 Ra8 45. b6 Rxb6 46. Rxd4 Re8 47. Rd1 Re5 48. a7 Ra5 49. Rf1 Rxa7 50. Be6 Ra5 51. Bc4 Re5 52. Be6 Rb4 53. Bc4 Rb8 54. Be6 Ra8 55. Bc4 Ra2 56. Be6 Rae2 57. Bc4 Re1 58. Bd3 R5e3 59. Bc4 Bf2 60. Bb5 Rxf1+ 61. Bxf1 Re1 62. g3 hxg3 63. Kg2 Kxf5 64. b4 Kf4 65. b5 f5 66. b6 Rb1 67. Bd3 Rxb6 68. h4 Rh6 69. h5 Rxh5 70. Be2 Rh2+ 71. Kf1 Bd4 72. Bf3 Ke3 73. Bg2 f4 74. Kg1 Ke2# 0-1
0,iO9LOYEy,2015.12.12,18:46:28,Croustibat44,tocaifriulano,2011,2004,120+1,Rated Bullet game,1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Nc3 c6 5. dxe5 dxe5 6. Bc4 Be7 7. O-O h6 8. Be3 Ngf6 9. Qe2 Qc7 10. Rad1 Nf8 11. Rd2 Ng4 12. Rfd1 Nxe3 13. Qxe3 Ng6 14. Bb3 O-O 15. Ne2 b6 16. Ng3 Bc5 17. Qe2 Nf4 18. Qf1 Bg4 19. h3 Bxf3 20. gxf3 Rad8 21. Kh2 Qe7 22. Nf5 Qg5 23. Rxd8 Rxd8 24. Rxd8+ Qxd8 25. Ne3 Qd2 26. Kg3 g6 27. Ng4 Nh5+ 28. Kg2 Qf4 29. Qc4 Kg7 30. Qxf7+ Qxf7 31. Bxf7 Kxf7 32. Nxe5+ Kg7 33. Nxc6 Nf4+ 34. Kg3 g5 35. b4 Bd6 36. Kg4 Kg6 37. Kg3 Nd3+ 38. Kg2 Nxb4 39. Nxb4 Bxb4 40. f4 gxf4 41. Kf3 Kg5 42. h4+ Kxh4 43. Kxf4 Kh5 44. e5 Kg6 45. Ke4 h5 46. f4 h4 47. f5+ Kf7 48. Kf4 Bc3 49. e6+ Kf6 50. Kg4 Be1 51. c4 a6 52. a4 a5 53. Kf4 Bg3+ 54. Kg4 Bf2 55. Kf4 Bc5 56. Kg4 h3 57. Kxh3 Kxf5 58. e7 Bxe7 59. Kg3 Ke4 60. Kf2 Kd4 61. Ke2 Kxc4 62. Kd2 Kb4 63. Kc2 Kxa4 64. Kb2 Kb4 65. Ka2 a4 66. Ka1 Kc3 67. Ka2 b5 68. Kb1 b4 69. Ka2 b3+ 70. Ka1 a3 71. Kb1 Bf6 72. Ka1 Kc2# 0-1
0,ZP6NTZqI,2015.12.12,20:19:57,Miker10,Punish,1915,1891,60+0,Rated Bullet game,1. e4 c5 2. c4 e6 3. Nc3 a6 4. d3 Nf6 5. f4 d5 6. Nf3 dxc4 7. dxc4 Qxd1+ 8. Kxd1 Be7 9. e5 Ng4 10. h3 Nh6 11. Ke2 Nf5 12. Kf2 Bd7 13. g4 Nd4 14. Nxd4 cxd4 15. Ne4 Bc6 16. Bg2 Bxe4 17. Bxe4 Ra7 18. Ke2 Nc6 19. Kd3 Bc5 20. a3 b5 21. b4 Bb6 22. c5 Nxb4+ 23. axb4 Bc7 24. Kxd4 O-O 25. Ke3 Rd8 26. Bb2 a5 27. bxa5 Rxa5 28. Rxa5 Bxa5 29. Rh2 Bb4 30. c6 Rc8 31. Rc2 g6 32. h4 Kg7 33. f5 gxf5 34. gxf5 h5 35. f6+ Kh6 36. Kd3 Rd8+ 37. Ke3 Rc8 38. Bc1 Bd2+ 39. Bxd2 Rxc6 40. Rxc6 b4 41. Kd3# 1-0
0,3xvLv1De,2015.12.12,21:14:23,Bitatum,luppolo26,1481,1676,1200+8,Rated Classical game,1. e4 c5 2. Bc4 e6 3. Nf3 d5 4. Bb5+ Bd7 5. a4 Qa5 6. Bxd7+ Nxd7 7. exd5 exd5 8. Qe2+ Be7 9. Nc3 d4 10. Nd5 Ndf6 11. Qb5+ Qxb5 12. Nxf6+ Nxf6 13. axb5 O-O 14. Ne5 Bd6 15. Nd3 Rfe8+ 16. Kd1 Ng4 17. h3 Ne5 18. Re1 c4 19. Nxe5 Rxe5 20. Rxe5 Bxe5 21. b6 a6 22. d3 c3 23. bxc3 dxc3 24. Ra5 Bd4 25. f3 Bxb6 26. Rd5 Rd8 27. Re5 Kf8 28. f4 Rc8 29. Rh5 h6 30. Rd5 Rd8 31. Re5 f6 32. Re6 Bc5 33. Re4 Rd4 34. Re2 Ra4 35. Re6 Ra1 36. g4 Ba3 37. Rb6 Rxc1+ 38. Ke2 Rxc2+ 39. Ke3 Bc5+ 40. d4 Bxb6 41. Ke4 Rd2 42. d5 c2 43. d6 c1=Q 44. d7 Qe1+ 45. Kf3 Qf2+ 46. Ke4 Qe3+ 47. Kf5 Rd5+ 48. Kg6 Qe4+ 49. f5 Rxd7 50. h4 Qxg4+ 51. Kh7 Qxf5+ 52. Kh8 Rd8 53. h5 Kf7# 0-1
2,SQhxRyD4,2015.12.12,22:01:05,sagenwald,khan,1543,1419,180+5,Rated Blitz game,1. b4 Nc6 2. a3 a6 3. d4 e5 4. e3 exd4 5. exd4 Nf6 6. Nf3 d5 7. c4 dxc4 8. Bxc4 Bg4 9. O-O Qxd4 10. Nxd4 Bxd1 11. Rxd1 Nxd4 12. Rxd4 Bd6 13. Nc3 O-O 14. Bg5 Nd7 15. Re1 Ne5 16. Bb3 h6 17. Bf4 Nc6 18. Rde4 Bxf4 19. Rxf4 g5 20. Rf6 Nd4 21. Bd1 Rae8 22. Rxe8 Rxe8 23. h3 Re1+ 24. Kh2 Rxd1 25. Rxh6 Rc1 26. Ne4 Re1 27. Nxg5 Ra1 28. Rh4 Ne6 29. Rg4 Nxg5 30. Rxg5+ Kf8 31. Rg3 b6 32. h4 a5 33. h5 axb4 34. axb4 Ra8 35. h6 Ke7 36. Rf3 Rh8 37. Rh3 Kf6 38. b5 Kg6 39. Rc3 Rc8 40. Rc6+ Kh7 41. g4 f5 42. g5 f4 43. Kh3 Rf8 44. Rxc7+ Kg6 45. Kg4 Rf5 46. h7 Rxb5 47. h8=N# 1-0
3,GmyNlBCV,2015.12.13,11:26:58,Serbian_Valjevo,uboot5161,1473,1519,300+0,Rated Blitz game,1. d4 d5 2. c4 dxc4 3. Nc3 a6 4. a4 e6 5. Nf3 Bb4 6. e4 Bxc3+ 7. bxc3 f6 8. Bxc4 g5 9. Nxg5 fxg5 10. Qh5+ Ke7 11. Bxg5+ Nf6 12. e5 Kd7 13. Qf7+ Kc6 14. Bxf6 Qf8 15. d5+ Kb6 16. Rb1+ Kc5 17. Be7+ Qxe7 18. Qxe7+ Kxc4 19. Qb4+ Kd3 20. Qd4+ Kc2 21. Qd2+ Kxb1 22. O-O# 1-0
5,TKojkZaU,2015.12.13,13:13:53,UPu36ESM,mnozari,1751,1626,300+5,Rated Classical game,1. e4 e5 2. Nf3 Nc6 3. Nc3 a6 4. b3 d6 5. Bb2 h6 6. Be2 Nf6 7. O-O Bd7 8. d4 exd4 9. Nxd4 Nxd4 10. Qxd4 Be7 11. Rad1 Nh7 12. Qxg7 Bf6 13. Qxh6 Bg5 14. Qg7 Bf6 15. Qg3 Be5 16. f4 Bf6 17. e5 Bh4 18. Qg7 Ke7 19. Nd5+ Ke6 20. Bg4+ f5 21. exf6# 1-0
0,fkf6L85n,2015.12.13,13:30:26,abderrazek19,alibabchess2004,1925,1937,60+0,Rated Bullet game,1. e4 e6 2. Nf3 d5 3. exd5 exd5 4. Be2 Nf6 5. d4 Be7 6. c3 O-O 7. Nbd2 Re8 8. Nf1 Bd6 9. Ne3 Bf4 10. O-O Bxe3 11. Bxe3 Bg4 12. Re1 Bxf3 13. Bxf3 Ne4 14. Bf4 Nxf2 15. Kxf2 Rxe1 16. Qxe1 Qf6 17. Be5 Qe6 18. Kg1 Nc6 19. Qg3 g6 20. Qg5 Nxe5 21. Qxe5 Qxe5 22. dxe5 Re8 23. Bxd5 Rxe5 24. Bb3 Rb5 25. Rd1 Rb6 26. Rd7 Rc6 27. Bxf7+ Kh8 28. Bd5 Rd6 29. Rxd6 cxd6 30. Bxb7 Kg7 31. Bf3 Kf6 32. Kf2 Kf5 33. Ke3 Ke5 34. b4 d5 35. a4 Kd6 36. Kd3 Ke5 37. a5 Kf4 38. Bxd5 Ke5 39. Bf3 Kd6 40. h3 Kc7 41. Kd4 Kd6 42. b5 Kc7 43. Kc5 Kb8 44. b6 a6 45. Kc6 Ka8 46. Kc7# 1-0
0,8tbbuHfU,2015.12.13,14:15:19,Stoindlscheyba,stefanomnn,1609,1750,300+2,Rated Blitz game,1. c4 c6 2. Nc3 d5 3. cxd5 cxd5 4. d4 Nf6 5. Nf3 Nc6 6. Bf4 Nh5 7. Bg3 Nxg3 8. hxg3 Bf5 9. e3 h6 10. Bd3 Bg4 11. Qb3 e6 12. Ne5 Nxe5 13. dxe5 Qc7 14. Bb5+ Kd8 15. f3 Bf5 16. e4 dxe4 17. Rd1+ Kc8 18. O-O a6 19. Nxe4 Bxe4 20. Rc1 Bc5+ 21. Kh2 axb5 22. Qxb5 Ra5 23. Qb3 Bd5 24. Qc3 Kb8 25. b4 Bg1+ 26. Rxg1 Qxc3 27. Rxc3 Rxa2 28. b5 Rc8 29. Re3 Rcc2 30. Kh3 Rf2 31. b6 Rfb2 32. g4 Rxb6 33. Kg3 Rbb2 34. Rc3 Rc2 35. Rd3 Rab2 36. Ra3 b5 37. Ra6 b4 38. Rga1 b3 39. Rb6+ Kc7 40. Rd6 Rxg2+ 41. Kf4 g5+ 42. Ke3 Rge2+ 43. Kd4 Rbd2+ 44. Kc3 Rc2+ 45. Kb4 Rc4+ 46. Kb5 Ra2 47. Rb1 b2 48. Ra6 Rxa6 49. Kxa6 Rb4 50. Ka5 Rb7 51. Ka4 Bxf3 52. Ka3 Be4 53. Rxb2 Rxb2 54. Kxb2 Bf3 55. Kc3 Bxg4 56. Kd4 Bf5 57. Ke3 h5 58. Kf3 h4 59. Kg2 h3+ 60. Kg3 g4 61. Kh2 Kc6 62. Kg3 Kd5 63. Kh2 Kxe5 64. Kg3 Ke4 65. Kh2 Kf3 66. Kh1 g3 67. Kg1 Be4 68. Kh1 Kf2# 0-1
0,qqU3TjIV,2015.12.13,14:33:05,lacobriga,FastSlow,1645,1581,300+0,Rated Blitz tournament https://lichess.org/tournament/UFuEPDrx,1. e4 c5 2. Nf3 Nc6 3. Bc4 d6 4. h3 a6 5. a3 e6 6. d3 Nf6 7. Bg5 Be7 8. Qd2 O-O 9. c3 b5 10. Ba2 Bb7 11. O-O Nxe4 12. Bxe7 Nxd2 13. Bxd8 Nxf1 14. Bh4 Ne5 15. Nxe5 dxe5 16. Kxf1 Rad8 17. Nd2 Rxd3 18. Nf3 Bxf3 19. gxf3 Rxf3 20. Bg3 h5 21. Bxe5 Rxh3 22. Kg2 Rh4 23. Bb1 f6 24. Bg3 Rc4 25. Bd3 Rg4 26. Be2 Rg5 27. Rh1 g6 28. Kf3 Rd8 29. Bf4 Rf5 30. Kg3 e5 31. Be3 e4 32. Bxc5 Rxc5 33. Rc1 Rg5+ 34. Kf4 Re8 35. Rd1 Rf5+ 36. Kg3 e3 37. f3 Kg7 38. Rd6 Rh8 39. Rxa6 h4+ 40. Kh3 Rg5 41. Ra7+ Kh6 42. Rf7 Rg3+ 43. Kxh4 Rg1 44. Rxf6 Kg7# 0-1
0,EZpkn63u,2015.12.13,15:52:21,boridanim,Bitatum,1593,1449,600+5,Rated Classical game,1. e3 e5 2. b3 d5 3. Bb2 Nc6 4. Nf3 f6 5. h3 a6 6. Nh4 g5 7. Qh5+ Ke7 8. Ng6+ Ke6 9. Nxh8 Qd7 10. Be2 f5 11. Qxg5 Nce7 12. Bh5 Bh6 13. Bf7+ Kd6 14. Qg3 f4 15. Ba3+ c5 16. Qf3 Bg7 17. exf4 e4 18. Bxc5+ Kxc5 19. Qe3+ Kd6 20. Qb6+ Nc6 21. Bxg8 Bxa1 22. Nf7+ Ke7 23. Qc5+ Kf6 24. c3 Qe8 25. Qd6+ Be6 26. f5 Kxf5 27. Bxh7+ Kf6 28. Qf4+ Ke7 29. Nd6 Qh8 30. Bg6 Qg7 31. Nf5+ Bxf5 32. Qxf5 Rf8 33. Qg5+ Qf6 34. Qxf6+ Rxf6 35. Bh5 Rf5 36. Bg4 Rg5 37. O-O Ne5 38. Bc8 Nf3+ 39. Kh1 Nh4 40. Bxb7 Kd6 41. Bxa6 Nxg2 42. Rg1 Rh5 43. Rxg2 Rxh3+ 44. Rh2 Rf3 45. Bc8 Bb2 46. Bg4 Rf4 47. Be2 Bc1 48. Kg1 Rf8 49. Kf1 Rg8 50. Rh1 Bb2 51. Ke1 Rg2 52. Rf1 Kc5 53. Kd1 d4 54. cxd4+ Bxd4 55. a4 Kb4 56. Kc2 Bxf2 57. Nc3 Bd4 58. Re1 Bf2 59. Rd1 Bd4 60. Re1 e3 61. Nd5+ Ka5 62. Nxe3 Bh8 63. Nxg2 Ba1 64. Rxa1 Kb4 65. Rd1 Ka3 66. d4 Ka2 67. d5 Ka3 68. d6 Ka2 69. d7 Ka3 70. d8=Q Ka2 71. Qd2 Ka3 72. Rc1 Ka2 73. Ne3 Ka3 74. Nc4+ Ka2 75. Kc3# 1-0
1,37nV6rMk,2015.12.13,17:15:47,Saganator,Bel06,1777,1752,600+0,Rated Classical game,1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. Nc3 Bd7 5. d3 a6 6. Ba4 Nf6 7. Bg5 Be7 8. O-O h6 9. Be3 O-O 10. h3 Qc8 11. Kh2 b5 12. Bb3 Na5 13. Qd2 Nxb3 14. axb3 c6 15. Ne2 Qb7 16. Ng3 a5 17. c4 bxc4 18. bxc4 a4 19. Rfb1 c5 20. Bxh6 gxh6 21. Qxh6 Nh7 22. Nh5 Bf6 23. Nxf6+ Nxf6 24. Qxf6 Rfb8 25. Qg5+ Kf8 26. Qh6+ Ke8 27. Qxd6 Qb3 28. Nxe5 Rb7 29. h4 Qc2 30. f3 a3 31. b3 a2 32. Rd1 Qxb3 33. h5 Qb6 34. Qxb6 Rxb6 35. g4 Kf8 36. Nxd7+ Ke7 37. Nxb6 Ra6 38. Nd5+ Kd6 39. Rd2 Ke5 40. Rdxa2 Rh6 41. Ra6 Rh7 42. Kg3 Rg7 43. h6 Rh7 44. g5 Kd4 45. R1a3 Ke5 46. f4+ Kd4 47. f5 Rh8 48. Kg4 Ke5 49. Kh5 Kd4 50. g6 fxg6+ 51. fxg6 Rf8 52. g7 Rf1 53. g8=Q Rh1+ 54. Kg6 Rg1+ 55. Kh7 Rxg8 56. Kxg8 Ke5 57. h7 Kd4 58. h8=B# 1-0
0,9UBpxZ3i,2015.12.13,17:44:15,wongo,checkanil,1693,2094,60+0,Rated Bullet tournament https://lichess.org/tournament/iZXPyswS,1. c4 e6 2. e3 d5 3. Nc3 Nf6 4. c5 Bxc5 5. d4 Be7 6. Bd3 c5 7. a3 cxd4 8. exd4 Nc6 9. b3 Nxd4 10. Be3 Nc6 11. Bc2 d4 12. Ne4 dxe3 13. Nxf6+ Bxf6 14. Ra2 exf2+ 15. Kxf2 Qb6+ 16. Kf1 O-O 17. Qd3 g6 18. Qg3 e5 19. Nf3 e4 20. Ng5 Bf5 21. Nxe4 Bg7 22. Qf4 Rfe8 23. g4 Bxe4 24. Bxe4 Qb5+ 25. Kf2 Qc5+ 26. Kg3 Qc3+ 27. Kh4 h6 28. g5 hxg5+ 29. Qxg5 Rxe4+ 30. Qg4 Rxg4+ 31. Kxg4 Ne5+ 32. Kf4 g5+ 33. Kxg5 Qe3+ 34. Kh5 Qf4 35. h4 Kh7 36. Rg1 Rh8 37. Rg5 Kg8# 0-1
