number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,FAsvieEU,2014.08.22,11:28:33,murat19-63,gojanaghi,1671,1387,300+0,Rated Blitz game,1. f4 d5 2. Nf3 Bf5 3. e3 Nc6 4. d4 Nb4 5. Be2 Nxc2+ 6. Kf2 Nxa1 7. Nh4 e6 8. Nxf5 exf5 9. Nc3 Be7 10. Bd2 Nb3 11. axb3 a5 12. Rf1 Qd7 13. Kg1 b5 14. Bxb5 c6 15. Ba4 Rb8 16. Qe2 Bb4 17. Qa6 Bxc3 18. Bxc3 Ne7 19. Qxa5 O-O 20. Qa6 Ra8 21. Qb6 Rfb8 22. Qc5 Qc7 23. h3 Ra5 24. Bxa5 Qb7 25. Bc3 Qd7 26. Bb4 Re8 27. Qb6 Qe6 28. Bxe7 Rxe7 29. Qxc6 Qxe3+ 30. Kh1 g6 31. Qxd5 Qxf4 32. Rxf4 g5 33. Rxf5 Re1+ 34. Kh2 Re6 35. Qxe6 fxe6 36. Re5 Kf7 37. Rxe6 Kxe6 38. b4 Kd5 39. b3 Kxd4 40. Kg3 Kd5 41. Kg4 h6 42. Kh5 Kd6 43. Kxh6 Kc7 44. Kxg5 Kb6 45. Kf5 Kb7 46. Ke5 Ka7 47. Kd5 Ka8 48. Kc6 Ka7 49. b5 Ka8 50. b4 Ka7 51. Bb3 Ka8 52. Bd5 Ka7 53. g4 Ka8 54. g5 Ka7 55. g6 Kb8 56. g7 Ka7 57. g8=N Kb8 58. Nf6 Ka7 59. Nd7 Ka8 60. h4 Ka7 61. h5 Ka8 62. h6 Ka7 63. h7 Ka8 64. h8=B Ka7 65. Bd4+ Ka8 66. Kc7# 1-0
0,aagQ7Ph5,2014.08.22,13:16:58,mirsultankhan,dragste,1555,1465,300+8,Rated Classical game,1. d4 d5 2. e3 Bf5 3. Nf3 Qd6 4. c4 dxc4 5. Bxc4 Qc6 6. Qe2 a6 7. Nc3 b5 8. Bd5 Qg6 9. Nh4 Qg4 10. Qxg4 Bxg4 11. Bxa8 g5 12. Nf3 h6 13. Ne5 Bg7 14. Nxg4 f5 15. Ne5 Bxe5 16. dxe5 h5 17. Nd5 Kd7 18. Bd2 Nc6 19. Bxc6+ Kxc6 20. Nb4+ Kd7 21. Nxa6 Nh6 22. Nc5+ Kc6 23. Ne6 g4 24. Rc1+ Kd5 25. Nxc7+ Kxe5 26. Bc3+ Ke4 27. Bxh8 Nf7 28. Bd4 e5 29. f3+ gxf3 30. gxf3+ Kxf3 31. Rf1+ Kg2 32. Rf2+ Kg1 33. Ke2# 1-0
0,JxSAPn0R,2014.08.22,14:51:04,ribarisah,osipov,2085,1922,0+1,Rated Bullet tournament https://lichess.org/tournament/OZ0EPU7n,1. g3 d6 2. Bg2 Nf6 3. Nf3 Nc6 4. O-O Bg4 5. d4 Bxf3 6. Bxf3 e6 7. Bg2 Be7 8. c3 O-O 9. e4 d5 10. e5 Nd7 11. Nd2 f5 12. exf6 Nxf6 13. f4 Bd6 14. Nf3 a6 15. Be3 Ne4 16. a3 b5 17. Nd2 Nxd2 18. Qxd2 Na5 19. Rae1 Nc4 20. Qc1 Nxe3 21. Qxe3 Re8 22. Re2 Qd7 23. Rfe1 Kf7 24. Qf3 Re7 25. Qh5+ Kg8 26. Bh3 Rae8 27. Qg4 g6 28. Rxe6 Rxe6 29. Rxe6 Rxe6 30. Qxe6+ Qxe6 31. Bxe6+ Kg7 32. Bxd5 Kf6 33. Bb7 c5 34. Bxa6 cxd4 35. cxd4 b4 36. axb4 Bxb4 37. Kf2 Bd2 38. b3 Bc1 39. Kf3 Ke6 40. Bc4+ Kd6 41. Ke4 Bb2 42. h3 h5 43. g4 hxg4 44. hxg4 Bc1 45. f5 gxf5+ 46. gxf5 Bg5 47. b4 Bf6 48. b5 Kc7 49. Kd5 Kb6 50. Ke6 Bxd4 51. f6 Kc5 52. Be2 Be3 53. f7 Bh6 54. Ke7 Kd4 55. f8=Q Bxf8+ 56. Kxf8 Kc5 57. Bd3 Kb6 58. Ke7 Kc7 59. Ke6 Kb6 60. Kd6 Kb7 61. Kc5 Kb8 62. b6 Kc8 63. Ba6+ Kb8 64. Bc4 Kb7 65. Bd5+ Kb8 66. Kc6 Kc8 67. Be6+ Kb8 68. Bf5 Ka8 69. Be4 Kb8 70. Bf3 Ka8 71. Kc7# 1-0
2,W1DuiRu5,2014.08.22,16:25:06,HenryCow,helgust,1578,1441,300+8,Rated Classical game,1. d4 { [%eval 0.23] } 1... e6 { [%eval 0.27] } 2. e4 { [%eval 0.28] } 2... Nc6 { [%eval 0.56] } 3. Bb5 { [%eval 0.17] } 3... d6 { [%eval 0.39] } 4. Bxc6+ { [%eval 0.05] } 4... bxc6 { [%eval 0.21] } 5. Nf3 { [%eval 0.05] } 5... d5 { [%eval 0.1] } 6. e5 { [%eval 0.0] } 6... Bd7 { [%eval 0.38] } 7. O-O { [%eval 0.1] } 7... Ne7 { [%eval 0.42] } 8. Re1 { [%eval 0.34] } 8... g6?! { [%eval 0.98] } 9. Bg5 { [%eval 1.13] } 9... Bg7 { [%eval 1.13] } 10. c3 { [%eval 0.75] } 10... O-O { [%eval 0.96] } 11. Qc1 { [%eval 0.9] } 11... Qe8 { [%eval 1.32] } 12. Bh6 { [%eval 0.92] } 12... Nf5 { [%eval 1.04] } 13. Bxg7 { [%eval 1.1] } 13... Nxg7 { [%eval 1.22] } 14. Qh6 { [%eval 0.8] } 14... f5?? { [%eval 5.04] } 15. Ng5 { [%eval 5.14] } 15... Rf7 { [%eval 5.31] } 16. Qxh7+ { [%eval 5.29] } 16... Kf8 { [%eval 5.23] } 17. Nxf7? { [%eval 3.97] } 17... Qxf7 { [%eval 4.26] } 18. Nd2 { [%eval 4.19] } 18... Ke7 { [%eval 4.5] } 19. Nf3 { [%eval 4.15] } 19... Nh5 { [%eval 4.17] } 20. Qxf7+ { [%eval 4.07] } 20... Kxf7 { [%eval 3.96] } 21. Ng5+ { [%eval 3.94] } 21... Ke7 { [%eval 3.97] } 22. Rac1 { [%eval 3.65] } 22... Rb8 { [%eval 3.89] } 23. b3 { [%eval 3.8] } 23... Nf4 { [%eval 3.86] } 24. Re3 { [%eval 3.95] } 24... Rb5 { [%eval 4.09] } 25. c4 { [%eval 3.62] } 25... Ra5?! { [%eval 4.34] } 26. Rc2?! { [%eval 3.63] } 26... c5 { [%eval 3.57] } 27. dxc5 { [%eval 3.36] } 27... Rxc5 { [%eval 3.71] } 28. Nf3 { [%eval 3.6] } 28... Bc6 { [%eval 3.89] } 29. Rec3?! { [%eval 3.33] } 29... Kf7? { [%eval 4.34] } 30. b4 { [%eval 4.42] } 30... Rxc4?! { [%eval 5.03] } 31. Rxc4 { [%eval 5.1] } 31... dxc4 { [%eval 5.1] } 32. Rxc4 { [%eval 4.71] } 32... Be4? { [%eval 5.96] } 33. Rxc7+ { [%eval 5.74] } 33... Kg8? { [%eval 6.78] } 34. Rxa7 { [%eval 6.65] } 34... g5? { [%eval 8.58] } 35. Nxg5 { [%eval 8.44] } 35... Bxg2? { [%eval 9.99] } 36. Nxe6 { [%eval 10.44] } 36... Nxe6 { [%eval 10.56] } 37. Kxg2 { [%eval 11.57] } 37... Nf4+ { [%eval 15.18] } 38. Kf3 { [%eval 16.04] } 38... Ng6 { [%eval 24.75] } 39. e6 { [%eval 47.25] } 39... Ne5+ { [%eval 117.18] } 40. Kf4 { [%eval 65.62] } 40... Nd3+?! { [%eval #9] } 41. Kxf5 { [%eval #7] } 41... Nxf2 { [%eval #6] } 42. e7 { [%eval #12] } 42... Kf7 { [%eval #14] } 43. b5 { [%eval #13] } 43... Nd3 { [%eval #9] } 44. b6 { [%eval #8] } 44... Nc5 { [%eval #8] } 45. b7 { [%eval #7] } 45... Nxb7 { [%eval #7] } 46. Rxb7 { [%eval #6] } 46... Ke8 { [%eval #6] } 47. h4 { [%eval #5] } 47... Kf7 { [%eval #5] } 48. h5 { [%eval #4] } 48... Ke8 { [%eval #4] } 49. h6 { [%eval #3] } 49... Kf7 { [%eval #3] } 50. h7 { [%eval #2] } 50... Ke8 { [%eval #2] } 51. h8=Q+ { [%eval #1] } 51... Kf7 { [%eval #1] } 52. e8=N# 1-0
2,RknM8ilI,2014.08.22,18:14:39,olegasD,diddy,1811,1425,180+3,Rated Blitz game,1. e4 e6 2. f4 b6 3. Nf3 Bb7 4. Nc3 Bb4 5. d3 Bxc3+ 6. bxc3 d6 7. Be2 Nd7 8. O-O Ngf6 9. a4 a5 10. e5 dxe5 11. fxe5 Nd5 12. Qe1 O-O 13. c4 Nb4 14. Qd2 Bxf3 15. Bxf3 Rc8 16. c3 Na6 17. d4 Ndb8 18. Ba3 c5 19. Rae1 h6 20. d5 exd5 21. cxd5 Qg5 22. Qxg5 hxg5 23. Bg4 Rce8 24. e6 f6 25. e7 Rf7 26. Be6 Nc7 27. Bxf7+ Kxf7 28. d6 Ne6 29. Rd1 Nd7 30. Bb2 g6 31. c4 g4 32. g3 Kg7 33. Rd5 Kh6 34. Bxf6 Nxf6 35. Rxf6 Kg7 36. Rxe6 Kf7 37. Re2 Kf6 38. Rb2 Ke6 39. Rdd2 Kd7 40. Rxb6 g5 41. Rb7+ Kc6 42. d7 Rxe7 43. d8=N# 1-0
0,vAzus7iy,2014.08.23,02:33:50,Srhjtn,ChucksMate,1500,1091,300+5,Rated Classical game,1. Nc3 d5 2. Nf3 Nf6 3. h4 Nc6 4. a4 e5 5. Ra3 Bxa3 6. bxa3 e4 7. Ng5 Bf5 8. f3 h6 9. fxe4 dxe4 10. d3 hxg5 11. dxe4 Bxe4 12. Nxe4 Nxe4 13. g3 Nxg3 14. Bh3 gxh4 15. Rh2 Nd4 16. Qd3 c5 17. c3 Nb3 18. Bg2 Nxc1 19. Bd5 Nxd3+ 20. Kd2 Nf1+ 21. Kxd3 Nxh2 22. e3 Qxd5+ 23. Ke2 Qf3+ 24. Kd3 Rd8+ 25. Kc4 Qd5+ 26. Kb5 a6+ 27. Kb6 Qc6+ 28. Ka7 Rd6 29. e4 Qb6+ 30. Kb8 Ke7# 0-1
0,wXZUWfDu,2014.08.23,11:46:42,mirsultankhan,_Sssteppp_,1578,1500,300+8,Rated Classical game,1. d4 { [%eval 0.32] } 1... d5 { [%eval 0.29] } 2. e3 { [%eval 0.21] } 2... e6 { [%eval 0.13] } 3. Bd3 { [%eval 0.18] } 3... Nc6 { [%eval 0.28] } 4. c3 { [%eval -0.12] } 4... e5 { [%eval -0.09] } 5. Bb5 { [%eval -0.1] } 5... a6 { [%eval -0.2] } 6. Bxc6+ { [%eval -0.21] } 6... bxc6 { [%eval -0.32] } 7. dxe5 { [%eval -0.2] } 7... Qg5 { [%eval -0.26] } 8. Qf3 { [%eval -0.55] } 8... Qxe5 { [%eval -0.65] } 9. Ne2 { [%eval -1.13] } 9... Nf6 { [%eval -0.78] } 10. h3 { [%eval -1.24] } 10... Bc5?! { [%eval -0.66] } 11. Qf4 { [%eval -0.91] } 11... Qxf4 { [%eval -0.94] } 12. Nxf4 { [%eval -0.97] } 12... O-O { [%eval -0.6] } 13. b4?! { [%eval -1.41] } 13... Bb6?! { [%eval -0.75] } 14. Nd2 { [%eval -0.74] } 14... c5 { [%eval -0.57] } 15. Ba3 { [%eval -0.72] } 15... c4 { [%eval -0.77] } 16. O-O { [%eval -0.94] } 16... h5 { [%eval -0.67] } 17. e4 { [%eval -0.89] } 17... dxe4?! { [%eval -0.08] } 18. Nxc4 { [%eval -0.03] } 18... g5 { [%eval -0.02] } 19. Nxb6 { [%eval 0.01] } 19... cxb6 { [%eval 0.01] } 20. Ne2 { [%eval -0.07] } 20... Re8 { [%eval 0.23] } 21. Bc1 { [%eval 0.26] } 21... g4 { [%eval 0.26] } 22. hxg4 { [%eval 0.14] } 22... Nxg4 { [%eval 0.38] } 23. Bf4 { [%eval 0.19] } 23... e3 { [%eval 0.31] } 24. f3 { [%eval 0.3] } 24... Nf6 { [%eval 0.27] } 25. Rae1 { [%eval -0.09] } 25... b5 { [%eval 0.1] } 26. Nd4?! { [%eval -0.68] } 26... Kh7? { [%eval 0.83] } 27. Rxe3 { [%eval 0.9] } 27... Rg8 { [%eval 1.33] } 28. Be5?! { [%eval 0.6] } 28... Bh3?! { [%eval 1.38] } 29. Re2 { [%eval 0.98] } 29... Nd5 { [%eval 0.87] } 30. Kh1 { [%eval 0.75] } 30... Bc8 { [%eval 0.84] } 31. Nc6 { [%eval 0.57] } 31... f6?! { [%eval 1.54] } 32. Bd4?! { [%eval 0.93] } 32... Bb7 { [%eval 0.95] } 33. Ne7 { [%eval 0.82] } 33... Rge8?! { [%eval 1.56] } 34. Rfe1 { [%eval 1.5] } 34... Nf4 { [%eval 1.67] } 35. Re3 { [%eval 1.47] } 35... h4?! { [%eval 2.31] } 36. Bxf6 { [%eval 2.5] } 36... h3? { [%eval 3.81] } 37. gxh3? { [%eval 2.32] } 37... Nxh3? { [%eval 4.94] } 38. Kh2 { [%eval 4.82] } 38... Nf4 { [%eval 5.22] } 39. Rh1? { [%eval 3.53] } 39... Nd5?? { [%eval #1] } 40. Kg3# 1-0
0,mXWWkfl5,2014.08.23,17:31:12,generalvelasco,Pinatubotrek,1604,1407,900+0,Rated Classical game,1. e4 e5 2. Nc3 a6 3. d4 Nc6 4. d5 Nd4 5. Be3 c5 6. Nf3 Nxf3+ 7. Qxf3 b6 8. a4 Nf6 9. Bc4 d6 10. O-O Bg4 11. Qg3 h6 12. f3 Bd7 13. f4 Ng4 14. f5 Nxe3 15. Qxe3 Qg5 16. Qxg5 hxg5 17. Ne2 f6 18. Rfb1 Rh4 19. Ng3 Kf7 20. b3 g6 21. Bd3 gxf5 22. exf5 Be7 23. c3 a5 24. c4 Rah8 25. h3 g4 26. hxg4 Rxg4 27. Kf2 Bf8 28. Be4 Bh6 29. Rh1 Rf4+ 30. Ke2 Ke7 31. Raf1 Bg7 32. Rxh8 Bxh8 33. Rxf4 exf4 34. Nh5 Be8 35. Nxf4 Bg7 36. g4 Bh6 37. Ne6 Bf7 38. Nc7 Kd7 39. Nb5 Kc8 40. Nxd6+ Kd7 41. Nxf7 Bg7 42. d6 Bf8 43. Bd5 Bxd6 44. Nxd6 Kxd6 45. Ke3 Ke5 46. Be6 Kd6 47. Kf4 Ke7 48. g5 fxg5+ 49. Kxg5 Kd6 50. Kf6 Kc6 51. Ke7 b5 52. cxb5+ Kb6 53. f6 c4 54. Bxc4 Kc5 55. f7 Kd4 56. f8=Q Kc3 57. b6 Kb2 58. b7 Ka3 59. b8=Q Kb2 60. Qh2+ Kc3 61. Kd6 Kd4 62. Qhf4+ Kc3 63. Qe3+ Kb2 64. Qd2+ Ka3 65. Kc6# 1-0
2,bl7S4vJX,2014.08.24,15:25:19,hersil,mare23,1896,1379,360+7,Rated Classical game,1. e4 { [%eval 0.23] } 1... d5 { [%eval 0.36] } 2. exd5 { [%eval 0.51] } 2... Qxd5 { [%eval 0.69] } 3. Nc3 { [%eval 0.62] } 3... Qd8 { [%eval 0.54] } 4. Nf3 { [%eval 0.54] } 4... Bg4 { [%eval 0.58] } 5. Be2 { [%eval 0.43] } 5... Bxf3 { [%eval 0.86] } 6. Bxf3 { [%eval 0.7] } 6... Qd4?? { [%eval 6.14] } 7. Bxb7 { [%eval 6.08] } 7... Qe5+?! { [%eval 6.76] } 8. Qe2 { [%eval 6.52] } 8... Qf5 { [%eval 6.89] } 9. d3 { [%eval 6.58] } 9... c6 { [%eval 6.81] } 10. O-O { [%eval 6.77] } 10... Nd7? { [%eval 8.34] } 11. Bxa8 { [%eval 8.69] } 11... Nb8 { [%eval 8.91] } 12. Qe4?! { [%eval 8.13] } 12... Qc5? { [%eval 10.91] } 13. b4?? { [%eval 5.4] } 13... Qb6?? { [%eval 9.16] } 14. Be3 { [%eval 9.15] } 14... Qa6?! { [%eval 11.78] } 15. Qe5?! { [%eval 9.44] } 15... Nf6?! { [%eval 31.21] } 16. Qxb8+ { [%eval 27.67] } 16... Kd7 { [%eval 27.69] } 17. Qxa7+ { [%eval 11.62] } 17... Qxa7 { [%eval 11.48] } 18. Bxa7 { [%eval 11.44] } 18... e6 { [%eval 11.68] } 19. b5 { [%eval 11.65] } 19... Bb4 { [%eval 13.12] } 20. Bxc6+ { [%eval 13.1] } 20... Kc7 { [%eval 13.2] } 21. Na4 { [%eval 13.34] } 21... Ng4 { [%eval 13.41] } 22. c3 { [%eval 13.32] } 22... Bd6 { [%eval 13.38] } 23. Bb6+ { [%eval 13.28] } 23... Kc8 { [%eval 13.21] } 24. Ba5 { [%eval 12.22] } 24... Bxh2+ { [%eval 12.22] } 25. Kh1 { [%eval 12.25] } 25... Be5 { [%eval 15.02] } 26. b6 { [%eval 12.57] } 26... Rd8 { [%eval 22.05] } 27. b7+ { [%eval 21.4] } 27... Kb8 { [%eval 20.0] } 28. Bxd8 { [%eval 23.93] } 28... f5?! { [%eval #7] } 29. Nc5 { [%eval #6] } 29... Bxc3 { [%eval #3] } 30. Nd7+ { [%eval #2] } 30... Ka7 { [%eval #2] } 31. Bb6+ { [%eval #1] } 31... Ka6 { [%eval #1] } 32. b8=N# 1-0
0,5H3QkqVp,2014.08.24,19:57:37,Johnny300,aryamehr,1397,1348,0+1,Rated Bullet game,1. d4 d5 2. c4 Bf5 3. Nc3 Bc2 4. Qxc2 Nc6 5. Qd1 Nxd4 6. Qc2 Nxc2+ 7. Kd1 Qb8 8. Kxc2 Qd8 9. Kb3 Qd6 10. Kc2 Qf6 11. Nxd5 Qg6+ 12. Kb3 Qd6 13. Nxc7+ Qxc7 14. Nf3 Qb6+ 15. Kc2 Rd8 16. Kb1 Rd2 17. Bxd2 Qd6 18. Bc3 Qg6+ 19. Kc1 Qg5+ 20. Kb1 Qf4 21. e3 Qxf3 22. gxf3 e6 23. Bg2 Bd6 24. Rd1 Nf6 25. Rd2 Ke7 26. Rd1 Rd8 27. Rd2 Bb4 28. Rxd8 Kxd8 29. Bxb4 Kc7 30. Bc3 Kb6 31. Bxf6 a5 32. Bxg7 f5 33. Bf6 e5 34. e4 f4 35. Bh3 Kc5 36. Bg5 Kd4 37. Bxf4 Kd3 38. Bxe5 Kxc4 39. Bf4 Kc5 40. e5 Kb5 41. e6 Ka6 42. e7 Kb6 43. e8=Q Kc5 44. Qe7+ Kd5 45. Qxh7 Kd4 46. Qxb7 Kd3 47. Qb6 Ke2 48. Qxa5 Kxf2 49. b4 Kxf3 50. b5 Kxf4 51. b6 Kf3 52. b7 Kf2 53. b8=Q Kg1 54. Qad8 Kh1 55. Kb2# 1-0
0,y3VqgjFZ,2014.08.24,20:43:57,milanbelobrk,dryrainwinter,2018,1808,300+0,Rated Blitz game,1. d4 { [%eval 0.18] } 1... e6 { [%eval 0.18] } 2. e4 { [%eval 0.12] } 2... d5 { [%eval 0.17] } 3. e5 { [%eval -0.04] } 3... c5 { [%eval -0.01] } 4. c4?! { [%eval -0.69] } 4... cxd4 { [%eval -0.62] } 5. Qxd4 { [%eval -1.0] } 5... Qa5+?! { [%eval -0.3] } 6. Bd2 { [%eval -0.25] } 6... Bb4?! { [%eval 0.53] } 7. cxd5 { [%eval 0.47] } 7... Bxd2+ { [%eval 0.6] } 8. Nxd2 { [%eval 0.16] } 8... Qxd5 { [%eval 0.62] } 9. Qxd5 { [%eval 0.22] } 9... exd5 { [%eval 0.27] } 10. f4 { [%eval 0.22] } 10... g6 { [%eval 0.43] } 11. Be2 { [%eval 0.33] } 11... Nh6 { [%eval 0.61] } 12. Bf3 { [%eval 0.64] } 12... Be6 { [%eval 0.59] } 13. Ne2 { [%eval 0.64] } 13... Nc6 { [%eval 0.62] } 14. O-O { [%eval 0.45] } 14... O-O { [%eval 0.56] } 15. h3 { [%eval 0.48] } 15... Nf5 { [%eval 0.48] } 16. Rac1 { [%eval 0.15] } 16... Rfc8 { [%eval 0.44] } 17. a3 { [%eval 0.41] } 17... Rc7 { [%eval 0.75] } 18. Kf2 { [%eval 0.55] } 18... Rac8 { [%eval 0.56] } 19. Nb3 { [%eval 0.44] } 19... d4 { [%eval 0.34] } 20. Bxc6 { [%eval 0.0] } 20... Rxc6? { [%eval 1.34] } 21. Rxc6 { [%eval 1.29] } 21... Rxc6 { [%eval 1.35] } 22. Nbxd4 { [%eval 1.34] } 22... Nxd4 { [%eval 1.41] } 23. Nxd4 { [%eval 1.34] } 23... Rc4 { [%eval 1.35] } 24. Nxe6 { [%eval 1.28] } 24... fxe6 { [%eval 1.23] } 25. Ke3 { [%eval 1.27] } 25... Rc2 { [%eval 1.63] } 26. Rf2 { [%eval 1.63] } 26... Rxf2 { [%eval 2.09] } 27. Kxf2 { [%eval 2.16] } 27... Kf7 { [%eval 2.12] } 28. g4 { [%eval 1.98] } 28... Ke7 { [%eval 2.21] } 29. Ke3 { [%eval 2.19] } 29... Kd7 { [%eval 2.29] } 30. Kd4 { [%eval 2.09] } 30... Kc6 { [%eval 2.37] } 31. b4 { [%eval 2.29] } 31... b6?! { [%eval 3.14] } 32. a4 { [%eval 3.16] } 32... a6? { [%eval 4.18] } 33. h4 { [%eval 3.84] } 33... Kd7 { [%eval 4.36] } 34. a5 { [%eval 6.32] } 34... bxa5 { [%eval 9.69] } 35. bxa5 { [%eval 11.93] } 35... Kc6 { [%eval 14.92] } 36. Kc4 { [%eval 11.55] } 36... h5 { [%eval 46.24] } 37. g5?? { [%eval 0.0] } 37... Kd7 { [%eval 0.0] } 38. Kc5 { [%eval 0.0] } 38... Kc7 { [%eval 0.0] } 39. Kb4 { [%eval 0.0] } 39... Kc6 { [%eval 0.0] } 40. Kc4 { [%eval 0.0] } 40... Kd7 { [%eval 0.0] } 41. Kd4 { [%eval 0.0] } 41... Kc6 { [%eval 0.0] } 42. Ke4 { [%eval 0.0] } 42... Kd7 { [%eval 0.0] } 43. f5 { [%eval 0.0] } 43... exf5+ { [%eval 0.0] } 44. Kd5 { [%eval 0.0] } 44... Ke7 { [%eval 0.0] } 45. Kc5 { [%eval 0.0] } 45... Ke6 { [%eval 0.0] } 46. Kb6?? { [%eval #-14] } 46... f4 { [%eval #-21] } 47. Kxa6 { [%eval #-13] } 47... f3 { [%eval #-12] } 48. Kb6 { [%eval #-12] } 48... f2 { [%eval #-33] } 49. a6 { [%eval #-13] } 49... f1=Q { [%eval #-10] } 50. a7 { [%eval #-12] } 50... Qf8 { [%eval #-10] } 51. Kb7 { [%eval #-10] } 51... Kxe5 { [%eval #-19] } 52. a8=Q { [%eval #-20] } 52... Qxa8+ { [%eval #-19] } 53. Kxa8 { [%eval #-19] } 53... Kf4 { [%eval #-17] } 54. Kb7 { [%eval #-18] } 54... Kg4 { [%eval #-17] } 55. Kc6 { [%eval #-17] } 55... Kxh4 { [%eval #-16] } 56. Kd5 { [%eval #-15] } 56... Kxg5 { [%eval #-15] } 57. Ke5 { [%eval #-14] } 57... h4 { [%eval #-14] } 58. Ke4 { [%eval #-14] } 58... Kg4 { [%eval #-13] } 59. Ke3 { [%eval #-12] } 59... Kg3 { [%eval #-12] } 60. Ke2 { [%eval #-12] } 60... Kg2 { [%eval #-13] } 61. Ke3 { [%eval #-13] } 61... g5 { [%eval #-12] } 62. Ke4 { [%eval #-11] } 62... g4 { [%eval #-10] } 63. Kf5 { [%eval #-10] } 63... g3 { [%eval #-9] } 64. Kg4 { [%eval #-9] } 64... h3 { [%eval #-8] } 65. Kh4 { [%eval #-8] } 65... h2 { [%eval #-7] } 66. Kg4 { [%eval #-7] } 66... h1=Q { [%eval #-6] } 67. Kf4 { [%eval #-6] } 67... Kh2 { [%eval #-5] } 68. Kg4 { [%eval #-4] } 68... g2?! { [%eval #-4] } 69. Kh4 { [%eval #-3] } 69... g1=Q { [%eval #-2] } 70. Kh5 { [%eval #-2] } 70... Qg8 { [%eval #-1] } 71. Kh6 { [%eval #-1] } 71... Kg1# 0-1
0,FtefCBIA,2014.08.24,20:51:08,bedo77,jobu,1668,1470,480+15,Rated Classical game,1. e4 e5 2. Nf3 f6 3. d4 Nc6 4. Nc3 Bb4 5. dxe5 Nxe5 6. Nxe5 fxe5 7. Bc4 Nf6 8. Bg5 c6 9. O-O b5 10. Bb3 h6 11. Bh4 g5 12. Bg3 d6 13. Re1 Bg4 14. Qd3 Bxc3 15. Qxc3 c5 16. f3 Bh5 17. Rad1 b4 18. Qc4 Qe7 19. Ba4+ Kf8 20. Rd2 Bf7 21. Qb5 Be8 22. Qa5 Bxa4 23. Qxa4 a5 24. Bf2 Kg7 25. Red1 Rhd8 26. Qc6 Ne8 27. h3 Rac8 28. Qb5 Qc7 29. Qc4 Qe7 30. b3 Ra8 31. Ra1 a4 32. Rdd1 a3 33. Rd2 Rac8 34. Rad1 Rc7 35. Rd5 Nf6 36. R5d2 Rcd7 37. Qa6 d5 38. exd5 Nxd5 39. Qc4 Nc3 40. Rxd7 Rxd7 41. Rxd7 Qxd7 42. Bxc5 Qd1+ 43. Kh2 Qxc2 44. Bxb4 Qxa2 45. Qxc3 Kf6 46. Qc5 Qxb3 47. Bxa3 Qe6 48. Qf8+ Qf7 49. Qxh6+ Qg6 50. Qxg6+ Kxg6 51. g4 Kf7 52. Bb2 Kg6 53. Bxe5 Kh7 54. f4 Kh6 55. fxg5+ Kg6 56. Kg3 Kxg5 57. h4+ Kg6 58. Kf4 Kh6 59. Kf5 Kh7 60. g5 Kg8 61. g6 Kf8 62. h5 Kg8 63. h6 Kf8 64. Kf6 Kg8 65. h7+ Kh8 66. Kf7# 1-0
0,UfaWqZJr,2014.08.25,09:58:23,BenAL,mgggg,1863,1757,180+0,Rated Blitz game,1. d4 e6 2. c4 Be7 3. Nc3 Nf6 4. Nf3 O-O 5. e4 d6 6. Bd3 Nc6 7. O-O Nd7 8. d5 exd5 9. exd5 Nce5 10. Nxe5 Nxe5 11. b3 Nxd3 12. Qxd3 Bf6 13. Bb2 Bxc3 14. Qxc3 f6 15. Rfe1 Bd7 16. Re3 Re8 17. Rae1 Rxe3 18. Qxe3 Qf8 19. Qe7 Qxe7 20. Rxe7 Rd8 21. f3 Kf8 22. Re3 Re8 23. Rxe8+ Kxe8 24. Kf2 c6 25. g4 Ke7 26. Ke3 f5 27. g5 g6 28. Bf6+ Kf7 29. Kd4 b5 30. dxc6 Bxc6 31. cxb5 Bxb5 32. Kd5 Ba6 33. Kxd6 Bb7 34. f4 Be4 35. b4 Bb1 36. a4 a6 37. b5 axb5 38. axb5 Be4 39. b6 Bb7 40. Kc7 Be4 41. b7 Bxb7 42. Kxb7 Ke6 43. Kc6 Kf7 44. Kd6 h6 45. h4 hxg5 46. hxg5 Kg8 47. Ke7 Kh7 48. Bd4 Kg8 49. Kf6 Kh7 50. Bc5 Kg8 51. Bb6 Kh7 52. Kf7 Kh8 53. Kxg6 Kg8 54. Kxf5 Kf7 55. g6+ Kg7 56. Bd4+ Kg8 57. Kf6 Kh8 58. Kf7# 1-0
