number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,ebLDZNw1,2015.11.09,16:45:38,Training12,CharlLutwidgDodgson,1421,1389,30+2,Rated Bullet game,1. e4 { [%eval 0.22] } 1... b6 { [%eval 0.46] } 2. Nf3 { [%eval 0.39] } 2... Bb7 { [%eval 0.48] } 3. Bb5?! { [%eval -0.12] } 3... Bxe4 { [%eval -0.32] } 4. O-O { [%eval -0.19] } 4... Bb7 { [%eval -0.35] } 5. Qe1?! { [%eval -1.2] } 5... e6 { [%eval -0.89] } 6. Qe2 { [%eval -1.03] } 6... Qf6 { [%eval -1.04] } 7. Re1 { [%eval -1.28] } 7... Bxf3 { [%eval -1.14] } 8. d3?? { [%eval -11.04] } 8... Bxe2 { [%eval -11.03] } 9. Rxe2 { [%eval -10.98] } 9... a6 { [%eval -11.06] } 10. Bxd7+ { [%eval -13.83] } 10... Nxd7 { [%eval -13.91] } 11. Nc3 { [%eval -13.87] } 11... Bb4 { [%eval -10.43] } 12. d4 { [%eval -14.91] } 12... Bxc3 { [%eval -14.53] } 13. Bd2 { [%eval -19.83] } 13... Bxd2 { [%eval -17.87] } 14. Rxd2 { [%eval -17.88] } 14... Ne7 { [%eval -17.99] } 15. Rd3 { [%eval -18.5] } 15... Nc6 { [%eval -17.98] } 16. Rc1 { [%eval -20.46] } 16... Nxd4 { [%eval -19.72] } 17. Rcd1 { [%eval -20.07] } 17... c5 { [%eval -20.4] } 18. Rxd4 { [%eval -23.15] } 18... cxd4 { [%eval -24.0] } 19. Rxd4?! { [%eval #-10] } 19... Qxd4 { [%eval #-9] } 20. g3 { [%eval #-6] } 20... Qxb2 { [%eval #-7] } 21. Kg2 { [%eval #-7] } 21... Qxa2 { [%eval #-6] } 22. Kh3 { [%eval #-6] } 22... Qxc2 { [%eval #-5] } 23. Kg4 { [%eval #-3] } 23... Qxf2?! { [%eval #-3] } 24. Kg5 { [%eval #-3] } 24... Qxh2?! { [%eval #-4] } 25. Kf4 { [%eval #-4] } 25... g5+?! { [%eval #-4] } 26. Ke4 { [%eval #-3] } 26... f5+?! { [%eval #-4] } 27. Kd4 { [%eval #-3] } 27... e5+?! { [%eval #-4] } 28. Kd3 { [%eval #-3] } 28... Qxg3+?! { [%eval #-4] } 29. Kc4 { [%eval #-3] } 29... b5+?! { [%eval #-3] } 30. Kd5 { [%eval #-3] } 30... Nf6+?! { [%eval #-4] } 31. Kc6 { [%eval #-3] } 31... Qc3+?! { [%eval #-3] } 32. Kb6 { [%eval #-2] } 32... Qd4+?! { [%eval #-3] } 33. Kb7 { [%eval #-3] } 33... Qd7+ { [%eval #-2] } 34. Kxa8 { [%eval #-1] } 34... Ke7# 0-1
0,JZwlxykp,2015.11.09,17:51:19,ftomi,VaskoD,1353,1748,300+8,Rated Classical game,1. e4 e6 2. Nc3 c5 3. Bc4 a6 4. Nf3 b5 5. Be2 Bb7 6. d3 Nc6 7. a3 h6 8. O-O Nf6 9. d4 Qc7 10. dxc5 Bxc5 11. g3 h5 12. Bf4 d6 13. Ng5 e5 14. Be3 Nd4 15. Bxd4 Bxd4 16. Nd5 Nxd5 17. exd5 Bxd5 18. Bf3 Bxf3 19. Qxf3 O-O-O 20. c3 Bb6 21. Qa8+ Qb8 22. Qxa6+ Qb7 23. Qxb7+ Kxb7 24. Nxf7 Rhf8 25. Nxd8+ Rxd8 26. Rad1 Kc6 27. b4 Rf8 28. Kg2 g5 29. Rc1 h4 30. g4 Rf4 31. h3 e4 32. c4 bxc4 33. Rxc4+ Kb5 34. Rc3 d5 35. Rc8 Rf3 36. Rb8 Rxa3 37. Rb1 Ra2 38. Rf1 e3 39. Re8 d4 40. Re5+ Kxb4 41. Rb1+ Kc3 42. Rxb6 Rxf2+ 43. Kg1 Rf4 44. Rc5+ Kd3 45. Rb3+ Ke4 46. Rxg5 e2 47. Rb1 d3 48. Ra5 Ke3 49. g5 Rf3 50. g6 Rg3+ 51. Kh2 Rxg6 52. Re5+ Kd2 53. Rb2+ Kc3 54. Rb1 Kc2 55. Ra1 Rf6 56. Rc5+ Kd2 57. Ra2+ Ke1 58. Rc1+ Kf2 59. Raa1 d2 60. Rf1+ exf1=Q 61. Rxf1+ Kxf1 62. Kh1 d1=R 63. Kh2 Rf2+ 64. Kh1 Ke2# 0-1
4,rHeW8ZQp,2015.11.09,21:33:28,TARGUS2015,Huevon,1895,2100,300+5,Rated Classical game,1. e4 c6 2. Nf3 d5 3. exd5 cxd5 4. d4 Nc6 5. c3 Bg4 6. h3 Bh5 7. Bb5 Qc7 8. Nbd2 e6 9. Qa4 Bd6 10. Ne5 Bxe5 11. dxe5 Qxe5+ 12. Kf1 Ne7 13. Bxc6+ Nxc6 14. Qb5 Qc7 15. c4 a6 16. Qc5 b6 17. Qa3 Ne7 18. cxd5 Nxd5 19. g4 Bg6 20. Kg2 Nf4+ 21. Kf3 Qc6+ 22. Kxf4 Qxh1 23. Nb3 e5+ 24. Kxe5 Qe4+ 25. Kd6 O-O-O# 0-1
0,cDpOJtRu,2015.11.09,23:34:59,DJayAce,puigcampana,1455,1449,1800+0,Rated Classical game,1. d4 { [%eval 0.13] } 1... e6 { [%eval 0.22] } 2. e4 { [%eval 0.24] } 2... c5 { [%eval 0.54] } 3. c3 { [%eval 0.19] } 3... cxd4 { [%eval 0.25] } 4. cxd4 { [%eval 0.35] } 4... Bb4+ { [%eval 0.5] } 5. Nc3 { [%eval 0.51] } 5... Qa5 { [%eval 0.98] } 6. Bd2 { [%eval 1.05] } 6... Nc6? { [%eval 2.22] } 7. Nf3? { [%eval 0.79] } 7... Nge7 { [%eval 1.01] } 8. a3 { [%eval 0.96] } 8... Bxc3 { [%eval 1.11] } 9. Bxc3 { [%eval 0.97] } 9... Qc7? { [%eval 3.01] } 10. d5 { [%eval 2.86] } 10... exd5 { [%eval 2.94] } 11. Bxg7?? { [%eval -0.19] } 11... Rg8 { [%eval -0.22] } 12. exd5 { [%eval -0.23] } 12... Rxg7 { [%eval -0.01] } 13. d6?! { [%eval -0.67] } 13... Qa5+?! { [%eval -0.13] } 14. b4 { [%eval -0.11] } 14... Nxb4 { [%eval -0.14] } 15. axb4 { [%eval -0.31] } 15... Qxb4+ { [%eval -0.25] } 16. Qd2 { [%eval -0.18] } 16... Nd5 { [%eval -0.12] } 17. Qxb4?! { [%eval -0.83] } 17... Nxb4 { [%eval -0.72] } 18. Rd1 { [%eval -1.09] } 18... Nc2+?! { [%eval -0.18] } 19. Kd2 { [%eval -0.36] } 19... Nb4 { [%eval -0.06] } 20. Re1+ { [%eval -0.47] } 20... Kf8 { [%eval -0.55] } 21. Re7?! { [%eval -1.47] } 21... Rg6 { [%eval -1.53] } 22. Kc3? { [%eval -3.56] } 22... Nc6? { [%eval -1.05] } 23. Bd3?! { [%eval -1.63] } 23... Nxe7 { [%eval -1.58] } 24. dxe7+ { [%eval -1.7] } 24... Ke8?! { [%eval -1.18] } 25. Bxg6 { [%eval -1.1] } 25... hxg6 { [%eval -1.15] } 26. Re1 { [%eval -1.25] } 26... d6 { [%eval -1.31] } 27. Ng5 { [%eval -1.66] } 27... Bf5 { [%eval -1.24] } 28. Nh7?! { [%eval -2.02] } 28... Be6 { [%eval -2.03] } 29. Ng5 { [%eval -2.01] } 29... Rc8+ { [%eval -2.06] } 30. Kd4 { [%eval -2.13] } 30... Kxe7 { [%eval -2.2] } 31. Nxe6 { [%eval -2.18] } 31... fxe6 { [%eval -2.21] } 32. Ra1 { [%eval -2.26] } 32... e5+ { [%eval -2.31] } 33. Kd5 { [%eval -2.57] } 33... Rc5+ { [%eval -2.58] } 34. Ke4 { [%eval -2.57] } 34... a5 { [%eval -2.63] } 35. g4 { [%eval -2.91] } 35... Ke6 { [%eval -3.35] } 36. h4?? { [%eval -16.6] } 36... b6?? { [%eval -2.34] } 37. h5?? { [%eval -45.18] } 37... Rc4+?? { [%eval -3.01] } 38. Kf3 { [%eval -2.8] } 38... gxh5 { [%eval -2.86] } 39. gxh5 { [%eval -2.93] } 39... Rh4 { [%eval -2.89] } 40. Rb1 { [%eval -3.02] } 40... Rxh5 { [%eval -3.16] } 41. Rxb6 { [%eval -3.13] } 41... Rf5+ { [%eval -2.75] } 42. Ke3 { [%eval -2.94] } 42... a4 { [%eval -2.89] } 43. Ra6 { [%eval -2.86] } 43... Rf4 { [%eval -2.89] } 44. f3 { [%eval -3.45] } 44... Rd4 { [%eval -3.15] } 45. Ra8? { [%eval -4.47] } 45... Kd5 { [%eval -4.18] } 46. Ra5+ { [%eval -4.5] } 46... Kc6 { [%eval -4.83] } 47. Ra6+?? { [%eval -9.3] } 47... Kb5 { [%eval -5.15] } 48. Ra8 { [%eval -4.91] } 48... Kb4 { [%eval -7.93] } 49. Rb8+ { [%eval -9.84] } 49... Ka3?? { [%eval -4.01] } 50. Rb7? { [%eval -5.07] } 50... Ka2 { [%eval -4.91] } 51. Rb8?! { [%eval -5.49] } 51... a3 { [%eval -4.33] } 52. Rb7? { [%eval -5.83] } 52... Ka1 { [%eval -5.28] } 53. Rb8? { [%eval -7.9] } 53... a2? { [%eval -5.07] } 54. Ke2 { [%eval -5.93] } 54... Rh4 { [%eval -6.34] } 55. Kd2 { [%eval -5.56] } 55... Rh1 { [%eval -5.36] } 56. Kc2 { [%eval -7.43] } 56... Rb1? { [%eval -5.99] } 57. Ra8? { [%eval -7.27] } 57... Rb2+ { [%eval -6.77] } 58. Kc1 { [%eval -5.45] } 58... d5 { [%eval -10.44] } 59. Re8 { [%eval -10.68] } 59... d4 { [%eval -19.39] } 60. Rxe5 { [%eval -103.13] } 60... d3 { [%eval #-51] } 61. Rh5 { [%eval -60.72] } 61... d2+ { [%eval #-12] } 62. Kd1 { [%eval #-12] } 62... Kb1 { [%eval #-11] } 63. Ke2 { [%eval #-6] } 63... d1=Q+ { [%eval #-5] } 64. Kxd1 { [%eval #-4] } 64... a1=Q { [%eval #-3] } 65. Rh1 { [%eval #-1] } 65... Ka2# 0-1
0,yLuwPJeZ,2015.11.09,23:43:45,guantebla,Bad4life,1771,2428,60+0,Rated Bullet tournament https://lichess.org/tournament/rtlLMTHC,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Bc4 Nf6 5. Ng5 e6 6. f4 d5 7. exd5 exd5 8. Bd3 Bb4+ 9. c3 Qe7+ 10. Kf2 dxc3 11. Re1 Bc5+ 12. Be3 Ng4+ 13. Qxg4 Bxe3+ 14. Rxe3 Qxe3+ 15. Kxe3 Bxg4 16. Nxc3 d4+ 17. Ke4 dxc3 18. bxc3 f5+ 19. Kd5 O-O-O+ 20. Kc4 Na5+ 21. Kb4 Rxd3 22. Kxa5 Rhd8 23. Rb1 R8d5+ 24. Kb4 a5+ 25. Kc4 Be2 26. Ne6 Re3+ 27. Kxd5 Rxe6 28. Kxe6 Bd3 29. Rc1 Be4 30. c4 Kc7 31. c5 Kc6 32. Ke5 a4 33. g4 Bd3 34. gxf5 a3 35. f6 gxf6+ 36. Kxf6 Be4 37. Kg5 Kd5 38. f5 Ke5 39. f6 Ke6 40. Re1 Kf7 41. Rxe4 h6+ 42. Kf5 b5 43. Re7+ Kf8 44. Rg7 h5 45. Rb7 b4 46. Rb5 b3 47. Rxb3 Ke8 48. Rxa3 Kd7 49. Rh3 Kc6 50. Rxh5 Kxc5 51. Ke6+ Kc6 52. f7 Kc7 53. f8=Q Kc6 54. Rh6 Kc7 55. Ke7 Kb7 56. Qf7 Kc7 57. Kf8+ Kc8 58. Rh8 Kd8 59. Kg7# 1-0
0,i7gINGtM,2015.11.10,09:52:32,julirichi,taheri_reza,1326,1435,480+0,Rated Classical game,1. d4 e6 2. e4 c5 3. d5 Nf6 4. Nc3 Qa5 5. Bd2 Qb6 6. Qe2 Qxb2 7. Qd1 Qb6 8. Nge2 Bd6 9. g3 Na6 10. Rb1 Qc7 11. Nb5 Qb8 12. Bf4 Bxf4 13. Nxf4 Nxe4 14. Bg2 Qe5 15. Bxe4 Qxe4+ 16. Kd2 e5 17. Nd6+ Ke7 18. Nxe4 d6 19. Nh5 Nb4 20. Rb2 Nxd5 21. Qg4 Bxg4 22. Rxb7+ Bd7 23. Nxg7 f5 24. Nxf5+ Ke6 25. Ng7+ Ke7 26. Nf5+ Ke6 27. Ng7+ Ke7 28. f4 exf4 29. gxf4 Nxf4 30. Ke3 Nd5+ 31. Kf3 Rhf8+ 32. Kg3 Nf4 33. Re1 Kd8 34. Nxd6 Bc6 35. Ne6+ Nxe6 36. Rxe6 Rg8+ 37. Kf4 Rf8+ 38. Ke5 Bxb7 39. h4 Bf3 40. Nb7+ Bxb7 41. Rh6 Re8+ 42. Kf6 Rf8+ 43. Kg7 Ke8 44. Rxh7 Rf7+ 45. Kg8 Ke7# 0-1
4,TcfIiWgw,2015.11.10,11:31:11,knightron,varashh,1832,1313,1200+10,Rated Classical game,1. e4 e5 2. Nf3 d6 3. Bc4 Nh6 4. d4 g6 5. dxe5 dxe5 6. Qxd8+ Kxd8 7. Bg5+ Kd7 8. Nxe5+ Kd6 9. Bf6 Rg8 10. Nc3 Bd7 11. b4 Ng4 12. O-O-O# 1-0
4,YJmJtWH4,2015.11.10,14:46:23,Nadra,rustas,1686,1776,420+7,Rated Classical game,1. d4 g6 2. e4 e6 3. Nc3 Bg7 4. Be3 c6 5. Qd2 Ne7 6. Bh6 O-O 7. Bxg7 Kxg7 8. h4 d5 9. h5 dxe4 10. hxg6 hxg6 11. Qh6+ Kf6 12. Nxe4+ Kf5 13. Qg5+ Kxe4 14. f3+ Kxd4 15. O-O-O# 1-0
2,o81NLFF2,2015.11.10,19:33:33,PepsiPepsi,captcha2002,1894,1733,60+0,Rated Bullet tournament https://lichess.org/tournament/CLkGl82A,1. d4 { [%eval 0.19] } 1... d5 { [%eval 0.17] } 2. c3 { [%eval -0.03] } 2... Nf6 { [%eval -0.01] } 3. e3 { [%eval -0.09] } 3... c5 { [%eval -0.01] } 4. f4?! { [%eval -0.52] } 4... cxd4 { [%eval -0.18] } 5. cxd4 { [%eval -0.18] } 5... Nc6 { [%eval -0.06] } 6. Nf3 { [%eval -0.19] } 6... e6 { [%eval 0.1] } 7. Bd3 { [%eval -0.07] } 7... Bb4+ { [%eval 0.14] } 8. Bd2 { [%eval 0.2] } 8... Bxd2+ { [%eval 0.24] } 9. Nbxd2 { [%eval 0.33] } 9... Ne4? { [%eval 1.47] } 10. O-O?! { [%eval 0.55] } 10... f5 { [%eval 0.76] } 11. a3 { [%eval 0.37] } 11... O-O { [%eval 0.31] } 12. Ne5 { [%eval 0.03] } 12... Nxe5 { [%eval 0.0] } 13. fxe5 { [%eval 0.04] } 13... Bd7 { [%eval 0.22] } 14. Qc2 { [%eval -0.27] } 14... Bc6 { [%eval 0.2] } 15. Qd1 { [%eval -0.06] } 15... Rc8 { [%eval -0.14] } 16. b4 { [%eval -0.37] } 16... Qe8 { [%eval -0.08] } 17. Nb3? { [%eval -1.17] } 17... Ba4 { [%eval -1.12] } 18. Bc2 { [%eval -1.19] } 18... Nc3 { [%eval -0.86] } 19. Qc1?? { [%eval -9.96] } 19... Ne2+ { [%eval -10.49] } 20. Kh1 { [%eval -10.85] } 20... Nxc1 { [%eval -10.56] } 21. Rfxc1 { [%eval -11.46] } 21... Bxb3 { [%eval -11.16] } 22. Bxb3 { [%eval -10.14] } 22... Rxc1+ { [%eval -10.18] } 23. Rxc1 { [%eval -11.34] } 23... Qh5 { [%eval -10.67] } 24. h3 { [%eval -11.83] } 24... Qe2 { [%eval -11.73] } 25. Rc3 { [%eval -19.49] } 25... Qe1+ { [%eval -19.56] } 26. Kh2 { [%eval -19.56] } 26... Qxc3 { [%eval -19.32] } 27. Bd1?! { [%eval #-10] } 27... Qxe3 { [%eval #-9] } 28. Bf3 { [%eval #-6] } 28... f4?! { [%eval -19.6] } 29. h4 { [%eval -43.91] } 29... Qxd4 { [%eval -22.44] } 30. Kh3?! { [%eval #-4] } 30... Qxe5?! { [%eval #-6] } 31. Bg4 { [%eval #-6] } 31... g6 { [%eval #-6] } 32. g3 { [%eval #-6] } 32... h5 { [%eval #-5] } 33. Bf3 { [%eval #-5] } 33... fxg3 { [%eval #-4] } 34. Bxh5 { [%eval #-3] } 34... Qxh5?! { [%eval #-3] } 35. Kg2 { [%eval #-2] } 35... Rf2+?! { [%eval #-2] } 36. Kh3 { [%eval #-2] } 36... Qf3 { [%eval #-1] } 37. h5 { [%eval #-1] } 37... g2+?! { [%eval #-2] } 38. Kh4 { [%eval #-2] } 38... Qf4+ { [%eval #-1] } 39. Kh3 { [%eval #-1] } 39... g1=N# 0-1
5,pvnhl3oh,2015.11.10,22:34:29,yoVictoria,edmario,1956,2013,480+0,Rated Classical game,1. d4 e6 2. e4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qc7 6. Bd3 Nge7 7. O-O Bd7 8. Bf4 f6 9. Re1 Ng6 10. Bg3 f5 11. Qd2 Be7 12. h4 h6 13. h5 Nf8 14. Na3 a6 15. Bh4 Qd8 16. Qf4 c4 17. Bxc4 dxc4 18. Nxc4 Bxh4 19. Nd6+ Ke7 20. Qxh4+ g5 21. hxg6# 1-0
0,sH5PO12F,2015.11.11,03:04:52,Fido7,efoce,1918,1873,60+0,Rated Bullet game,1. e4 e6 2. Nc3 Nc6 3. d4 d6 4. d5 exd5 5. exd5 Nce7 6. Nf3 Nf6 7. Bc4 g6 8. O-O Bg7 9. Bg5 O-O 10. Bxf6 Bxf6 11. Re1 Bg4 12. h3 Bd7 13. Qd2 Re8 14. Ne4 Nf5 15. Nxf6+ Qxf6 16. c3 b5 17. Bb3 Nh4 18. Nxh4 Qxh4 19. Rxe8+ Rxe8 20. Re1 Rxe1+ 21. Qxe1 Qg5 22. Qe3 Qxe3 23. fxe3 a5 24. a4 Kg7 25. axb5 Bxb5 26. Kf2 f5 27. c4 Bd7 28. Kf3 a4 29. Ba2 Kf6 30. b3 axb3 31. Bxb3 Ke5 32. g3 h5 33. Bc2 c6 34. dxc6 Bxc6+ 35. Ke2 g5 36. g4 hxg4 37. hxg4 fxg4 38. Kf2 d5 39. cxd5 Bxd5 40. Kg3 Bf3 41. Bb3 Ke4 42. Ba4 Kxe3 43. Bd7 Be4 44. Bxg4 Bd5 45. Be6 Bxe6 46. Kh2 g4 47. Kg3 Ke4 48. Kg2 Kf4 49. Kh1 Bd5+ 50. Kg1 Kf3 51. Kh2 g3+ 52. Kh1 Kf2# 0-1
0,Ubc1ybNQ,2015.11.11,07:03:44,NicoDag974,randhirroy18,1515,1512,900+0,Rated Classical game,1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. d4 Nf6 5. dxe5 Bxf3 6. Qxf3 dxe5 7. O-O Be7 8. Bxf7+ Kxf7 9. Bg5 Nd7 10. Nc3 Kg6 11. h4 h5 12. Qf5+ Kf7 13. Nd5 g6 14. Nxf6 Bxf6 15. Qf3 Kg7 16. Bxf6+ Nxf6 17. Rad1 Qe7 18. Qh3 Ng4 19. f3 Qc5+ 20. Kh1 Nf2+ 21. Rxf2 Qxf2 22. Rd7+ Kh6 23. Rxc7 Rad8 24. Kh2 Rd1 25. Rh7+ Rxh7 26. Qe6 Qxh4+ 27. Qh3 Qe1 28. Qxh5+ Kxh5 29. Kh3 Kg5# 0-1
0,Hw7rwoyS,2015.11.11,09:03:06,toshiba81,klimkoj,1781,1762,300+0,Rated Blitz tournament https://lichess.org/tournament/LYxgXaGI,1. e4 e5 2. Nf3 Nc6 3. Nc3 Bc5 4. Bb5 Nf6 5. O-O d6 6. Bxc6+ bxc6 7. d4 exd4 8. Nxd4 O-O 9. Nxc6 Qd7 10. Na5 Ba6 11. Re1 Bb4 12. Nb3 Rfe8 13. Bg5 Bxc3 14. bxc3 Nxe4 15. Rxe4 Rxe4 16. Nc5 Qc6 17. Nxe4 Qxe4 18. Qd4 Qxd4 19. cxd4 f6 20. Be3 Re8 21. Rc1 Rb8 22. h3 Rb2 23. c4 Rxa2 24. c5 d5 25. Bf4 c6 26. Be3 Bc4 27. Rb1 Bb5 28. Kh2 a5 29. Kg3 a4 30. Bc1 Kf7 31. Kf3 Kg6 32. Ke3 Kf5 33. g4+ Kg6 34. Rb2 Ra1 35. Kd2 a3 36. Rb3 Bc4 37. Rxa3 Rxa3 38. Bxa3 Kg5 39. Ke3 Kh4 40. Bb4 Kxh3 41. f3 g5 42. Be1 Kg2 43. f4 Kh3 44. fxg5 fxg5 45. Kf3 h6 46. Bd2 Bb3 47. Be3 Bd1+ 48. Kf2 Kxg4 49. Kg2 Bf3+ 50. Kh2 Be4 51. Kg1 h5 52. Kh2 Kh4 53. Bf2+ Kg4 54. Kg1 Kf3 55. Be1 g4 56. Ba5 h4 57. Bc7 g3 58. Bd8 h3 59. Bc7 h2+ 60. Kh1 Kf2# 0-1
4,GFByMpoC,2015.11.11,09:17:10,milmat,winstonsmithamm,2032,1831,60+0,Rated Bullet tournament https://lichess.org/tournament/DiYhyn3s,1. d4 e6 2. Nc3 d5 3. e4 Nf6 4. exd5 Nfd7 5. dxe6 fxe6 6. Bd3 Nb6 7. Qh5+ g6 8. Bxg6+ Kd7 9. Nf3 Qf6 10. Ne5+ Ke7 11. Bg5 hxg6 12. Bxf6+ Kxf6 13. Qxh8+ Bg7 14. Qd8+ Kf5 15. g4+ Kf4 16. Ne2+ Ke4 17. Qxc7 Bxe5 18. Qxe5+ Kf3 19. Qf4+ Kg2 20. Qg3+ Kxh1 21. O-O-O# 1-0
0,76aew0hu,2015.11.11,11:17:57,pepidda,playLicht,2182,2368,60+0,Rated Bullet tournament https://lichess.org/tournament/ZKqBLDkM,1. d3 e6 2. Nd2 d5 3. Ngf3 Nf6 4. g3 Be7 5. Bg2 O-O 6. O-O b6 7. e4 Bb7 8. Re1 dxe4 9. dxe4 Nbd7 10. c3 c5 11. Qc2 Qc7 12. Nf1 Rad8 13. Bf4 e5 14. Bd2 Rfe8 15. Rad1 Nb8 16. Ne3 Nc6 17. Nd5 Nxd5 18. exd5 Rxd5 19. Nh4 Rdd8 20. Nf5 Bf6 21. h4 Na5 22. b3 Bxg2 23. Kxg2 Nc6 24. Kg1 Ne7 25. Qe4 Nxf5 26. Qxf5 Rd6 27. Bg5 Rxd1 28. Rxd1 Bxg5 29. Qxg5 h6 30. Qd2 Qe7 31. Qd5 g6 32. Re1 h5 33. Re4 Qe6 34. c4 Qxd5 35. cxd5 Kf8 36. Kf1 f6 37. Ra4 Re7 38. d6 Rd7 39. f4 Kf7 40. fxe5 fxe5 41. Re4 Ke6 42. g4 hxg4 43. Rxg4 Kf5 44. Rg5+ Kf6 45. Rg2 Rxd6 46. Rf2+ Ke6 47. Kg2 Rd4 48. Re2 Rxh4 49. Rd2 Rf4 50. Rd8 Rf7 51. Rg8 Re7 52. Rxg6+ Kd5 53. Rg3 Kd4 54. Rf3 e4 55. Rf1 Kd3 56. Re1 e3 57. Kf1 Kd2 58. Re2+ Kd1 59. Rh2 e2+ 60. Rxe2 Rxe2 61. b4 Rxa2 62. bxc5 bxc5 63. Kg1 c4 64. Kh1 Re2 65. Kg1 c3 66. Kh1 c2 67. Kg1 c1=Q 68. Kh1 Kd2# 0-1
0,fFbHdCHq,2015.11.11,14:55:19,brujo48,Yraha,1591,1392,960+8,Rated Classical game,1. Nf3 e6 2. d4 d5 3. e3 Bb4+ 4. c3 Ba5 5. Bd3 Nf6 6. Nbd2 O-O 7. e4 Nc6 8. e5 Ng4 9. h3 Nh6 10. Nb3 Nf5 11. Bb5 f6 12. Bxc6 bxc6 13. Nxa5 fxe5 14. Nxe5 Nh4 15. Naxc6 Nxg2+ 16. Kf1 Ne3+ 17. Bxe3 Qf6 18. Qe2 a5 19. Ke1 Ba6 20. Qd2 Bc8 21. Qe2 Re8 22. Qg4 Bb7 23. Qf4 Bxc6 24. Qxf6 gxf6 25. Nxc6 e5 26. b4 exd4 27. Nxd4 axb4 28. cxb4 Re4 29. a3 Ra4 30. Ke2 c5 31. f3 cxd4 32. fxe4 dxe3 33. Kxe3 dxe4 34. Kxe4 Ra8 35. Rhg1+ Kh8 36. Rgf1 Kg7 37. a4 h5 38. b5 Kg6 39. Rg1+ Kf7 40. Kf5 Ra5 41. Rgd1 h4 42. Rd7+ Kg8 43. Rd6 Kf7 44. Rxf6+ Kg7 45. Rc6 Ra7 46. Kg4 Kf7 47. Kxh4 Kg8 48. b6 Rb7 49. a5 Kf8 50. a6 Rd7 51. Rc8+ Ke7 52. b7 Rd4+ 53. Kg3 Rd3+ 54. Kf2 Rd2+ 55. Ke1 Rb2 56. b8=Q Rxb8 57. Rxb8 Kd7 58. a7 Kc7 59. Rc1+ Kd6 60. a8=Q Ke5 61. Qa5+ Kf4 62. Rf8+ Kg3 63. Qc3+ Kg2 64. Rf2+ Kg1 65. Ke2# 1-0
5,2ApHg7QA,2015.11.11,18:25:00,Henriking,muskokadave,1464,1637,600+0,Rated Classical game,1. d4 d6 2. e4 e5 3. d5 a6 4. Nf3 h6 5. Be2 Nf6 6. Qd3 Nbd7 7. b4 g6 8. c4 b6 9. Nc3 Bb7 10. a3 Bg7 11. O-O O-O 12. Na4 Kh7 13. Be3 Qe7 14. c5 bxc5 15. bxc5 dxc5 16. Rab1 Bc8 17. Rb2 Rb8 18. Rfb1 Rxb2 19. Rxb2 Rd8 20. Qc4 Bf8 21. Rb8 Ng4 22. Bxc5 Nxc5 23. Rxc8 Rxc8 24. Nxc5 Qxc5 25. Qxa6 Qc1+ 26. Bf1 Rb8 27. h3 Nxf2 28. Kxf2 Qc2+ 29. Qe2 Qxe2+ 30. Bxe2 Bxa3 31. Nxe5 Kg7 32. Bc4 Rb2+ 33. Kf3 Bd6 34. Nd3 Rc2 35. Bb5 Rb2 36. Bc6 Rb3 37. Ke3 Rb1 38. e5 Be7 39. Nc5 Bxc5+ 40. Ke4 Re1+ 41. Kd3 Rd1+ 42. Kc4 Rc1+ 43. Kb5 Be7 44. Ka6 Rb1 45. Ka7 Bc5+ 46. Ka8 Bb6 47. Kb7 Re1 48. d6 Rxe5 49. dxc7 Bxc7 50. Kxc7 Re7+ 51. Kd6 Re6+ 52. Kd5 Rf6 53. Ke5 Rf1 54. Bf3 f6+ 55. Kf4 Ra1 56. Kg4 Ra4+ 57. Kg3 f5 58. Kf2 Kf6 59. Ke3 Ra3+ 60. Kf4 g5+ 61. Kg3 Kg6 62. Kh2 h5 63. Kg3 h4+ 64. Kh2 Ra2 65. Kg1 f4 66. Kh2 Kf6 67. Kg1 Ke5 68. Kf1 Kd4 69. Ke1 Ke3 70. Kf1 Rb2 71. Kg1 Rb1+ 72. Kh2 Kf2 73. g4 fxg3# 0-1
